stat_week,m,d,user id,stats_trackers_created,stats_sent_notifications_desktop,stats_gmail_insights_viewed,stats_insights_viewed,stats_activities_zapier,stats_stream_viewed
40,10,8,2690,1,3,0,0,0,2
40,10,8,2691,1,1,2,0,0,2
40,10,8,2692,1,2,0,0,0,4
40,10,8,2693,1,2,0,0,0,1
40,10,8,2694,1,1,0,0,0,1
40,10,8,2695,2,1,2,0,0,2
40,10,8,2696,1,1,0,0,0,2
40,10,8,2697,4,3,8,0,0,4
40,10,8,2698,2,2,3,0,0,6
40,10,8,2699,1,1,0,0,0,4
40,10,8,2700,3,4,0,0,0,3
40,10,8,2701,2,1,8,0,0,3
40,10,8,2702,1,2,0,0,0,2
40,10,8,2703,1,1,0,0,0,1
40,10,8,2704,2,3,1,0,0,3
40,10,8,2705,1,1,3,0,0,3
40,10,8,2706,1,1,0,0,0,3
40,10,8,2707,1,1,0,0,0,2
40,10,8,2708,2,3,1,0,0,2
40,10,8,2709,1,1,1,0,0,0
40,10,8,2710,1,1,0,0,0,3
40,10,8,2711,1,1,4,0,0,1
40,10,8,2712,3,9,11,0,0,2
40,10,8,2713,1,2,0,0,0,3
40,10,8,2714,1,1,0,0,0,2
40,10,8,2715,2,3,1,0,0,2
40,10,8,2716,1,2,1,0,0,3
40,10,8,2717,1,1,1,0,0,2
40,10,8,2718,1,1,0,0,0,1
40,10,8,2719,2,1,2,0,0,4
40,10,8,2720,1,1,0,0,0,2
40,10,8,2721,1,1,1,0,0,9
40,10,8,2722,1,1,0,0,0,2
40,10,8,2723,1,1,0,0,0,2
40,10,8,2724,1,3,1,0,0,2
40,10,8,2725,1,1,1,0,0,3
40,10,8,2726,1,2,3,0,0,2
40,10,8,2727,1,1,0,0,0,2
40,10,8,2728,1,4,1,0,0,2
40,10,8,2729,1,2,0,0,0,2
40,10,8,2730,1,1,36,0,0,2
40,10,8,2731,1,1,0,0,0,4
40,10,8,2732,1,2,0,0,0,2
40,10,8,2733,1,1,0,0,0,2
40,10,8,2734,1,1,0,0,0,2
40,10,8,2735,1,3,0,0,0,5
40,10,8,2736,7,3,55,0,0,2
40,10,8,2737,1,2,1,0,0,4
40,10,8,2738,1,1,1,0,0,1
40,10,8,2739,1,1,2,0,0,2
40,10,8,2740,1,3,0,0,0,5
40,10,8,2741,1,3,0,0,0,5
40,10,8,2742,2,1,4,0,0,1
40,10,8,2743,1,1,0,0,0,1
40,10,8,2744,2,1,2,0,0,3
40,10,8,2745,1,1,0,0,0,1
40,10,8,2746,1,1,0,0,0,1
40,10,8,2747,1,1,1,0,0,0
40,10,8,2748,1,3,1,0,0,2
40,10,8,2749,1,2,0,0,0,2
40,10,8,2750,1,1,1,0,0,0
40,10,8,2751,1,4,2,0,0,8
40,10,8,2752,1,1,2,0,0,3
40,10,8,2753,1,1,0,0,0,2
40,10,8,2754,1,1,0,0,0,5
40,10,8,2755,1,1,1,0,0,3
40,10,8,2756,1,5,0,0,0,5
40,10,8,2757,1,1,0,0,0,5
40,10,8,2758,1,2,0,0,0,2
40,10,8,2759,1,2,0,0,0,2
40,10,8,2760,1,0,0,0,0,1
40,10,8,2761,1,1,0,0,0,0
40,10,8,2762,1,1,2,0,0,2
40,10,8,2763,2,1,6,0,0,2
40,10,8,2764,1,1,0,0,0,4
40,10,8,2765,1,2,0,0,0,4
40,10,8,2766,1,2,3,0,0,5
40,10,8,2767,2,4,51,0,0,1
40,10,8,2768,3,4,7,0,0,2
40,10,8,2769,12,15,0,0,0,4
40,10,8,2770,1,1,1,0,0,3
40,10,8,2771,1,1,0,0,0,1
40,10,8,2772,4,2,2,0,0,3
40,10,8,2773,1,2,0,0,0,3
40,10,8,2774,1,1,1,0,0,1
40,10,8,2775,1,1,0,0,0,2
40,10,8,2776,1,1,0,0,0,1
40,10,8,2777,1,3,25,0,0,1
40,10,8,2778,2,4,10,0,0,1
40,10,8,2779,1,1,0,0,0,1
40,10,8,2780,2,3,5,0,0,4
40,10,8,2781,2,3,1,0,0,3
40,10,8,2782,1,1,3,0,0,6
40,10,8,2783,1,2,0,0,0,2
40,10,8,2784,1,1,3,0,0,3
40,10,8,2785,1,1,5,0,0,2
40,10,8,2786,4,4,1,0,0,12
40,10,8,2787,1,1,7,0,0,4
40,10,8,2788,1,1,0,0,0,2
40,10,8,2789,1,1,0,0,0,2
40,10,8,2790,1,3,6,0,0,2
40,10,8,2791,1,2,0,0,0,4
40,10,8,2792,1,1,1,0,0,1
40,10,8,2793,17,25,0,0,0,7
40,10,8,2794,1,2,1,0,0,2
40,10,8,2795,1,1,0,0,0,2
40,10,8,2796,1,3,3,0,0,4
40,10,8,2797,1,1,1,0,0,2
40,10,8,2798,1,1,1,0,0,1
40,10,8,2799,1,2,0,0,0,2
40,10,8,2800,2,3,1,0,0,2
40,10,8,2801,1,3,0,0,0,2
40,10,8,2802,1,2,2,0,0,4
40,10,8,2803,1,2,0,0,0,2
40,10,8,2804,1,1,0,0,0,3
40,10,8,2805,1,1,0,0,0,1
40,10,8,2806,1,2,0,0,0,2
40,10,8,2807,2,3,0,0,0,2
40,10,8,2808,2,7,1,0,0,2
40,10,8,2809,2,1,1,0,0,1
40,10,8,2810,1,3,2,0,0,5
40,10,8,2811,1,2,1,0,0,5
40,10,8,2812,2,10,2,0,0,6
40,10,8,2813,1,1,0,0,0,2
40,10,8,2814,3,6,5,0,0,9
40,10,8,2815,1,4,2,0,0,3
40,10,8,2816,1,2,0,0,0,3
40,10,8,2817,1,1,0,0,0,0
40,10,8,2818,1,1,1,0,0,0
40,10,8,2819,1,1,0,0,0,3
40,10,8,2820,1,1,0,0,0,7
40,10,8,2821,1,1,1,0,0,2
40,10,8,2822,1,2,1,0,0,3
40,10,8,2823,1,2,0,0,0,2
40,10,8,2824,2,1,0,0,0,1
40,10,8,2825,1,2,4,0,0,5
40,10,8,2826,1,1,0,0,0,2
40,10,8,2827,9,23,73,0,0,3
40,10,7,2828,1,1,0,0,0,1
40,10,7,2829,3,2,2,0,0,18
40,10,7,2830,2,3,5,0,0,6
40,10,7,2831,1,2,1,0,0,3
40,10,7,2832,1,1,0,0,0,6
40,10,7,2833,3,3,139,0,0,1
40,10,7,2834,12,25,0,0,0,50
40,10,7,2835,1,1,0,0,0,2
40,10,7,2836,3,3,9,0,0,8
40,10,7,2837,1,2,0,0,0,8
40,10,7,2838,1,2,3,0,0,4
40,10,7,2839,1,3,1,0,0,4
40,10,7,2840,1,3,1,0,0,4
40,10,7,2841,2,1,1,0,0,5
40,10,7,2842,1,2,0,0,0,3
40,10,7,2843,1,3,0,0,0,3
40,10,7,2844,1,2,1,0,0,3
40,10,7,2845,1,2,0,0,0,1
40,10,7,2846,1,1,0,0,0,2
40,10,7,2847,2,3,0,0,0,4
40,10,7,2848,1,3,7,0,0,5
40,10,7,2849,1,3,0,0,0,5
40,10,7,2850,1,2,0,0,0,5
40,10,7,2851,1,1,0,0,0,2
40,10,7,2852,2,3,1,0,0,9
40,10,7,2853,1,2,0,0,0,3
40,10,7,2854,1,4,0,0,0,7
40,10,7,2855,1,1,6,0,0,1
40,10,7,2856,1,1,0,0,0,1
40,10,7,2857,1,2,0,0,0,3
40,10,7,2858,1,0,3,0,0,3
40,10,7,2859,2,1,1,0,0,5
40,10,7,2860,1,1,0,0,0,1
40,10,7,2861,1,2,0,0,0,7
40,10,7,2862,1,2,0,0,0,2
40,10,7,2863,1,0,0,0,0,0
40,10,7,2864,1,0,0,0,0,1
40,10,7,2865,3,4,2,0,0,13
40,10,7,2866,1,1,0,0,0,1
40,10,7,2867,1,2,0,0,0,1
40,10,7,2868,1,1,0,0,0,2
40,10,7,2869,1,2,64,0,0,1
40,10,7,2870,3,38,16,0,0,3
40,10,7,2871,2,5,1,0,0,4
40,10,7,2872,1,1,0,0,0,2
40,10,7,2873,2,1,5,0,0,4
40,10,7,2874,1,2,2,0,0,6
40,10,7,2875,2,4,1,0,0,2
40,10,7,2876,1,6,0,0,0,2
40,10,7,2877,2,1,2,0,0,1
40,10,7,2878,1,2,0,0,0,2
40,10,7,2879,2,1,3,0,0,3
40,10,7,2880,1,1,0,0,0,2
40,10,7,2881,1,1,2,0,0,2
40,10,7,2882,1,1,0,0,0,2
40,10,7,2883,3,2,0,0,0,2
40,10,7,2884,2,1,1,0,0,1
40,10,7,2885,1,1,0,0,0,2
40,10,7,2886,1,1,0,0,0,2
40,10,7,2887,2,1,2,0,0,1
40,10,7,2888,1,1,0,0,0,0
40,10,7,2889,1,2,2,0,0,4
40,10,7,2890,1,1,0,0,0,1
40,10,7,2891,1,1,0,0,0,1
40,10,7,2892,1,2,0,0,0,2
40,10,7,2893,1,2,1,0,0,1
40,10,7,2894,1,1,0,0,0,2
40,10,7,2895,1,1,0,0,0,3
40,10,7,2896,1,2,5,0,0,5
40,10,7,2897,1,2,1,0,0,4
40,10,7,2898,1,3,0,0,0,3
40,10,7,2899,1,1,1,0,0,2
40,10,7,2900,1,1,6,0,0,1
40,10,7,2901,1,1,0,0,0,1
40,10,7,2902,1,2,2,0,0,3
40,10,7,2903,20,26,0,0,0,1
40,10,7,2904,2,2,20,0,0,4
40,10,7,2905,4,1,5,0,0,5
40,10,7,2906,6,6,35,0,0,2
40,10,7,2907,1,5,0,0,0,2
40,10,7,2908,10,26,10,0,0,1
40,10,7,2909,1,2,0,0,0,2
40,10,7,2910,1,1,0,0,0,2
40,10,7,2911,1,1,0,0,0,1
40,10,7,2912,1,1,1,0,0,1
40,10,7,2913,1,1,0,0,0,3
40,10,7,2914,10,16,59,0,0,5
40,10,7,2915,1,1,1,0,0,0
40,10,7,2916,1,1,2,0,0,4
40,10,7,2917,1,1,2,0,0,1
40,10,7,2918,1,1,0,0,0,1
40,10,7,2919,1,1,0,0,0,2
40,10,7,2920,1,1,1,0,0,0
40,10,7,2921,1,1,7,0,0,4
40,10,7,2922,3,1,6,0,0,3
40,10,7,2923,1,2,0,0,0,1
40,10,7,2924,1,1,0,0,0,5
40,10,7,2925,1,1,0,0,0,3
40,10,7,2926,1,2,0,0,0,0
40,10,7,2927,6,8,12,0,0,2
40,10,7,2928,1,1,2,0,0,1
40,10,7,2929,1,2,0,0,0,8
40,10,7,2930,1,2,0,0,0,6
40,10,7,2931,1,3,0,0,0,8
40,10,7,2932,1,2,1,0,0,2
40,10,7,2933,1,2,0,0,0,2
40,10,7,2934,2,4,13,0,0,6
40,10,7,2935,6,10,28,0,0,2
40,10,7,2936,1,0,29,0,0,1
40,10,7,2937,10,14,12,0,0,0
40,10,7,2938,1,1,3,0,0,2
40,10,7,2939,1,1,2,0,0,3
40,10,7,2940,1,4,0,0,0,3
40,10,7,2941,1,2,0,0,0,1
40,10,7,2942,2,2,2,0,0,4
40,10,7,2943,6,3,16,0,0,5
40,10,7,2944,1,1,0,0,0,2
40,10,7,2945,1,1,0,0,0,2
40,10,7,2946,2,3,2,0,0,5
40,10,7,2947,1,1,0,0,0,2
40,10,7,2948,1,4,5,0,0,2
40,10,7,2949,10,7,1,0,0,2
40,10,7,2950,1,1,1,0,0,1
40,10,7,2951,1,1,0,0,0,0
40,10,7,2952,1,2,0,0,0,2
40,10,7,2953,1,2,0,0,0,2
40,10,7,2954,1,2,4,0,0,7
40,10,7,2955,1,2,1,0,0,7
40,10,7,2956,1,1,0,0,0,2
40,10,7,2957,1,1,0,0,0,2
40,10,7,2958,1,1,1,0,0,3
40,10,7,2959,1,2,3,0,0,10
40,10,7,2960,2,2,0,0,0,2
40,10,7,2961,7,2,5,0,0,6
40,10,7,2962,3,4,1,0,0,7
40,10,7,2963,1,1,1,0,0,1
40,10,7,2964,1,1,2,0,0,4
40,10,7,2965,2,2,9,0,0,5
40,10,7,2966,1,4,0,0,0,2
40,10,7,2967,3,2,4,0,0,2
40,10,7,2968,1,1,1,0,0,1
40,10,7,2969,1,3,3,0,0,4
40,10,7,2970,3,1,2,0,0,7
40,10,7,2971,3,2,7,0,0,4
40,10,7,2972,1,0,0,0,0,1
40,10,7,2973,2,1,2,0,0,3
40,10,7,2974,1,1,0,0,0,3
40,10,7,2975,2,2,5,0,0,4
40,10,7,2976,1,2,0,0,0,2
40,10,7,2977,1,2,0,0,0,6
40,10,7,2978,1,1,0,0,0,1
40,10,7,2979,1,1,1,0,0,2
40,10,7,2980,1,1,80,0,0,3
40,10,7,2981,1,1,0,0,0,2
40,10,7,2982,1,1,5,0,0,6
40,10,7,2983,3,3,2,0,0,5
40,10,7,2984,1,0,0,0,0,1
40,10,7,2985,1,4,0,6,0,6
40,10,7,2986,1,2,1,0,0,4
40,10,7,2987,1,3,2,0,0,5
40,10,7,2988,1,2,3,0,0,3
40,10,7,2989,1,3,2,0,0,3
40,10,7,2990,2,2,1,0,0,1
40,10,7,2991,4,13,2,0,0,5
40,10,7,2992,6,9,19,0,0,9
40,10,7,2993,1,2,1,0,0,3
40,10,7,2994,1,1,0,0,0,5
40,10,7,2995,1,1,0,0,0,5
40,10,7,2996,3,1,3,0,0,0
40,10,7,2997,1,1,0,0,0,2
40,10,7,2998,1,1,1,0,0,12
40,10,7,2999,1,1,0,0,0,4
40,10,7,3000,1,1,0,0,0,9
40,10,7,3001,1,2,6,0,0,6
40,10,7,3002,1,1,3,0,0,2
40,10,7,3003,3,4,26,0,0,2
40,10,7,3004,2,2,1,0,0,3
40,10,7,3005,1,2,0,0,0,2
40,10,7,3006,1,2,1,0,0,3
40,10,7,3007,2,4,0,0,0,3
40,10,7,3008,1,3,1,0,0,5
40,10,7,3009,2,3,3,0,0,1
40,10,7,3010,8,9,32,0,0,3
40,10,7,3011,1,1,27,0,0,1
40,10,7,3012,1,2,0,0,0,3
40,10,7,3013,1,1,0,0,0,0
40,10,7,3014,1,4,0,0,0,3
40,10,7,3015,7,2,18,0,0,6
40,10,7,3016,1,3,11,0,0,8
40,10,7,3017,1,0,6,0,0,3
40,10,7,3018,5,2,12,0,0,3
40,10,7,3019,2,1,0,0,0,1
40,10,7,3020,3,3,8,0,0,3
40,10,7,3021,1,1,1,0,0,4
40,10,7,3022,6,4,24,0,0,3
40,10,7,3023,1,3,8,0,0,8
40,10,7,3024,3,2,9,0,0,6
40,10,7,3025,1,3,0,0,0,2
40,10,7,3026,1,1,0,0,0,4
40,10,7,3027,1,1,0,0,0,3
40,10,7,3028,1,4,0,0,0,7
40,10,7,3029,1,1,0,0,0,1
40,10,7,3030,3,4,1,0,0,3
40,10,7,3031,1,2,1,0,0,2
40,10,7,3032,1,2,4,0,0,2
40,10,7,3033,1,3,0,0,0,2
40,10,7,3034,2,6,0,0,0,4
40,10,7,3035,3,12,30,0,0,2
40,10,7,3036,1,2,0,0,0,7
40,10,7,3037,1,1,0,0,0,3
40,10,7,3038,1,2,0,0,0,6
40,10,7,3039,2,1,1,0,0,3
40,10,7,3040,1,1,1,0,0,4
40,10,7,3041,1,1,0,0,0,2
40,10,7,3042,1,3,0,0,0,5
40,10,7,3043,1,1,0,0,0,1
40,10,7,3044,2,4,3,0,0,2
40,10,7,3045,1,1,0,0,0,3
40,10,7,3046,1,1,2,0,0,0
40,10,7,3047,1,1,0,0,0,3
40,10,7,3048,1,1,3,0,0,3
40,10,7,3049,2,4,13,0,0,5
40,10,7,3050,2,1,5,0,0,1
40,10,7,3051,1,2,0,0,0,8
40,10,7,3052,1,1,0,0,0,1
40,10,7,3053,2,1,8,0,0,3
40,10,6,3054,1,2,0,0,0,5
40,10,6,3055,1,1,0,0,0,6
40,10,6,3056,1,1,1,0,0,1
40,10,6,3057,1,1,0,0,0,2
40,10,6,3058,3,4,1,0,0,6
40,10,6,3059,1,2,0,0,0,4
40,10,6,3060,1,1,2,0,0,1
40,10,6,3061,2,2,2,0,0,3
40,10,6,3062,3,6,4,0,0,6
40,10,6,3063,1,1,2,0,0,5
40,10,6,3064,1,1,6,0,0,1
40,10,6,3065,2,1,0,0,0,2
40,10,6,3066,3,3,2,0,0,1
40,10,6,3067,1,1,1,0,0,4
40,10,6,3068,1,2,0,0,0,4
40,10,6,3069,1,1,1,0,0,7
40,10,6,3070,1,1,0,0,0,6
40,10,6,3071,1,1,0,0,0,1
40,10,6,3072,1,1,0,0,0,2
40,10,6,3073,1,1,3,0,0,4
40,10,6,3074,3,3,1,0,0,3
40,10,6,3075,1,3,1,0,0,3
40,10,6,3076,1,1,0,0,0,2
40,10,6,3077,1,9,14,0,0,2
40,10,6,3078,1,2,9,0,0,12
40,10,6,3079,1,3,13,0,0,4
40,10,6,3080,2,4,5,0,0,4
40,10,6,3081,2,1,4,0,0,5
40,10,6,3082,2,4,7,0,0,2
40,10,6,3083,1,4,0,0,0,5
40,10,6,3084,2,1,0,0,0,2
40,10,6,3085,1,1,1,0,0,1
40,10,6,3086,2,2,3,0,0,3
40,10,6,3087,1,2,0,0,0,2
40,10,6,3088,1,1,0,0,0,2
40,10,6,3089,1,2,0,0,0,4
40,10,6,3090,2,4,3,0,0,2
40,10,6,3091,1,1,2,0,0,1
40,10,6,3092,1,1,0,0,0,1
40,10,6,3093,1,2,3,0,0,1
40,10,6,3094,1,1,1,0,0,2
40,10,6,3095,1,1,1,0,0,4
40,10,6,3096,1,1,0,0,0,1
40,10,6,3097,1,1,0,0,0,1
40,10,6,3098,9,1,2,0,0,4
40,10,6,3099,1,1,1,0,0,2
40,10,6,3100,1,1,21,0,0,3
40,10,6,3101,2,1,3,0,0,0
40,10,6,3102,1,1,0,0,0,3
40,10,6,3103,1,1,0,0,0,5
40,10,6,3104,1,1,0,0,0,2
40,10,6,3105,2,0,11,0,0,2
40,10,6,3106,1,1,4,0,0,1
40,10,6,3107,1,2,0,0,0,2
40,10,6,3108,1,1,0,0,0,4
40,10,6,3109,1,3,0,0,0,2
40,10,6,3110,1,1,0,0,0,3
40,10,6,3111,1,2,0,0,0,2
40,10,6,3112,1,1,0,0,0,2
40,10,6,3113,1,2,0,0,0,2
40,10,6,3114,1,2,2,0,0,5
40,10,6,3115,1,2,1,0,0,4
40,10,6,3116,12,9,0,0,0,1
40,10,6,3117,1,1,0,0,0,1
40,10,6,3118,2,2,0,0,0,7
40,10,6,3119,1,1,0,0,0,2
40,10,6,3120,1,1,2,0,0,2
40,10,6,3121,1,2,0,0,0,2
40,10,6,3122,2,6,5,0,0,4
40,10,6,3123,3,3,2,0,0,11
40,10,6,3124,1,2,0,0,0,2
40,10,6,3125,2,3,0,0,0,2
40,10,6,3126,1,2,0,0,0,5
40,10,6,3127,1,1,0,0,0,6
40,10,6,3128,1,3,47,0,0,2
40,10,6,3129,4,4,4,0,0,24
40,10,6,3130,2,5,0,1,0,3
40,10,6,3131,1,1,20,0,0,5
40,10,6,3132,1,1,0,0,0,4
40,10,6,3133,2,3,0,0,0,1
40,10,6,3134,1,16,0,0,0,1
40,10,6,3135,1,1,0,0,0,3
40,10,6,3136,1,4,0,0,0,6
40,10,6,3137,2,2,2,0,0,4
40,10,6,3138,1,1,0,0,0,6
40,10,6,3139,11,9,0,0,0,12
40,10,6,3140,1,2,0,0,0,2
40,10,6,3141,1,3,0,0,0,2
40,10,6,3142,1,2,0,0,0,5
40,10,6,3143,1,4,0,0,0,3
40,10,6,3144,1,3,0,0,0,4
40,10,6,3145,1,2,0,0,0,4
40,10,6,3146,1,1,0,0,0,4
40,10,6,3147,3,5,2,0,0,7
40,10,6,3148,3,3,5,0,0,8
40,10,6,3149,3,5,0,0,0,39
40,10,6,3150,1,1,1,0,0,1
40,10,6,3151,1,1,0,0,0,4
40,10,6,3152,2,3,3,0,0,3
40,10,6,3153,2,1,6,0,0,8
40,10,6,3154,2,4,2,0,0,12
40,10,6,3155,2,3,2,0,0,8
40,10,6,3156,2,3,0,0,0,4
40,10,6,3157,2,4,0,0,0,9
40,10,6,3158,2,1,6,0,0,3
40,10,6,3159,2,2,4,0,0,5
40,10,6,3160,1,3,0,0,0,7
40,10,6,3161,1,1,2,0,0,1
40,10,6,3162,1,1,0,0,0,2
40,10,6,3163,1,2,1,0,0,1
40,10,6,3164,1,2,0,0,0,2
40,10,6,3165,1,2,0,0,0,6
40,10,6,3166,3,4,13,0,0,8
40,10,6,3167,2,1,3,0,0,1
40,10,6,3168,2,2,0,0,0,2
40,10,6,3169,1,4,1,0,0,3
40,10,6,3170,1,1,0,0,0,4
40,10,6,3171,1,1,0,0,0,1
40,10,6,3172,1,2,0,0,0,2
40,10,6,3173,2,2,14,0,0,2
40,10,6,3174,1,4,0,0,0,2
40,10,6,3175,1,1,0,0,0,5
40,10,6,3176,1,2,0,0,0,4
40,10,6,3177,1,3,0,0,0,5
40,10,6,3178,3,10,2,0,0,7
40,10,6,3179,1,1,0,0,0,2
40,10,6,3180,2,3,0,0,0,6
40,10,6,3181,3,0,0,0,0,1
40,10,6,3182,1,2,0,0,0,9
40,10,6,3183,1,1,0,0,0,1
40,10,6,3184,12,2,14,0,0,2
40,10,6,3185,1,3,0,0,0,3
40,10,6,3186,2,2,2,0,0,8
40,10,6,3187,1,1,6,0,0,2
40,10,6,3188,1,1,0,0,0,4
40,10,6,3189,3,2,2,0,0,5
40,10,6,3190,1,1,0,0,0,5
40,10,6,3191,1,1,6,0,0,3
40,10,6,3192,1,4,0,0,0,2
40,10,6,3193,2,1,6,0,0,8
40,10,6,3194,1,2,0,0,0,3
40,10,6,3195,1,1,1,0,0,6
40,10,6,3196,1,1,0,0,0,1
40,10,6,3197,2,3,3,0,0,6
40,10,6,3198,6,10,13,0,0,12
40,10,6,3199,2,5,4,0,0,3
40,10,6,3200,1,2,0,0,0,4
40,10,6,3201,1,2,0,0,0,3
40,10,6,3202,1,1,2,0,0,3
40,10,6,3203,1,2,1,0,0,7
40,10,6,3204,1,1,0,0,0,3
40,10,6,3205,1,1,0,0,0,4
40,10,6,3206,1,2,0,0,0,2
40,10,6,3207,1,19,0,0,0,14
40,10,6,3208,1,1,5,0,0,2
40,10,6,3209,2,1,46,0,0,5
40,10,6,3210,2,9,0,0,0,1
40,10,6,3211,2,3,8,0,0,4
40,10,6,3212,1,1,0,0,0,4
40,10,6,3213,16,9,37,0,0,3
40,10,6,3214,1,1,1,0,0,2
40,10,6,3215,2,1,2,0,0,4
40,10,6,3216,1,1,0,0,0,3
40,10,6,3217,1,1,4,0,0,3
40,10,6,3218,1,2,0,0,0,3
40,10,6,3219,1,1,2,0,0,3
40,10,6,3220,1,2,1,0,0,3
40,10,6,3221,1,1,1,0,0,6
40,10,6,3222,2,5,8,0,0,3
40,10,6,3223,1,2,6,0,0,3
40,10,6,3224,1,2,1,0,0,5
40,10,6,3225,3,4,0,0,0,3
40,10,6,3226,1,1,1,0,0,3
40,10,6,3227,2,2,11,0,0,5
40,10,6,3228,1,1,0,0,0,2
40,10,6,3229,1,1,0,0,0,8
40,10,6,3230,2,0,0,0,0,0
40,10,6,3231,2,1,7,0,0,1
40,10,6,3232,3,35,12,0,0,2
40,10,6,3233,1,3,4,0,0,2
40,10,6,3234,2,3,3,0,0,2
40,10,6,3235,1,1,1,0,0,1
40,10,6,3236,1,1,5,0,0,0
40,10,6,3237,4,3,2,0,0,3
40,10,6,3238,1,2,0,0,0,6
40,10,6,3239,1,2,0,0,0,2
40,10,6,3240,1,2,1,0,0,9
40,10,6,3241,1,3,0,0,0,2
40,10,6,3242,1,2,0,0,0,5
40,10,6,3243,1,2,6,0,0,6
40,10,6,3244,1,2,6,0,0,0
40,10,6,3245,1,2,3,0,0,7
40,10,6,3246,2,2,2,0,0,5
40,10,6,3247,1,2,2,0,0,3
40,10,6,3248,1,1,1,0,0,18
40,10,6,3249,1,2,0,0,0,4
40,10,6,3250,1,1,2,0,0,4
40,10,6,3251,1,2,0,0,0,5
40,10,6,3252,1,2,1,0,0,6
40,10,6,3253,1,1,21,0,0,2
40,10,6,3254,1,1,0,0,0,4
40,10,6,3255,1,1,0,0,0,2
40,10,6,3256,1,1,0,0,0,1
40,10,6,3257,1,1,0,0,0,2
40,10,6,3258,2,2,2,0,0,5
40,10,6,3259,1,2,0,0,0,3
40,10,6,3260,1,2,0,0,0,3
40,10,6,3261,1,1,0,0,0,1
40,10,6,3262,1,1,1,0,0,1
40,10,6,3263,2,2,1,0,0,11
40,10,6,3264,1,1,0,0,0,1
40,10,6,3265,1,2,6,0,0,2
40,10,6,3266,5,5,6,0,0,0
40,10,6,3267,2,2,5,0,0,4
40,10,6,3268,4,22,11,0,0,21
40,10,6,3269,1,1,0,0,0,2
40,10,6,3270,1,1,0,0,0,2
40,10,6,3271,1,1,0,0,0,3
40,10,6,3272,1,3,1,0,0,8
40,10,6,3273,2,2,0,0,0,13
40,10,6,3274,5,7,4,0,0,3
40,10,6,3275,1,2,0,0,0,4
40,10,6,3276,1,2,0,0,0,8
40,10,6,3277,1,2,3,0,0,5
40,10,6,3278,1,2,0,0,0,5
40,10,6,3279,1,2,2,0,0,7
40,10,6,3280,1,4,2,0,0,15
40,10,6,3281,3,3,10,0,0,11
40,10,6,3282,4,3,7,0,0,2
40,10,6,3283,3,3,5,0,0,2
40,10,6,3284,1,2,1,0,0,1
40,10,6,3285,1,1,4,0,0,2
40,10,6,3286,9,0,0,0,0,1
40,10,6,3287,2,4,0,0,0,4
40,10,6,3288,1,1,0,0,0,1
40,10,6,3289,1,2,0,0,0,2
40,10,6,3290,1,1,0,0,0,1
40,10,6,3291,1,4,0,0,0,3
40,10,6,3292,2,1,0,0,0,5
40,10,6,3293,1,1,0,0,0,2
40,10,6,3294,1,1,1,0,0,2
40,10,6,3295,1,1,0,0,0,4
40,10,6,3296,1,3,0,0,0,4
40,10,6,3297,2,4,2,0,0,10
40,10,6,3298,1,4,0,0,0,3
40,10,6,3299,1,1,2,0,0,2
40,10,6,3300,2,2,4,0,0,10
40,10,6,3301,1,2,0,0,0,5
40,10,6,3302,1,1,3,0,0,4
40,10,6,3303,1,1,0,0,0,1
39,10,5,3304,1,3,1,0,0,2
39,10,5,3305,1,2,2,0,0,9
39,10,5,3306,1,1,0,0,0,6
39,10,5,3307,1,2,0,0,0,13
39,10,5,3308,1,1,0,0,0,2
39,10,5,3309,1,1,5,0,0,1
39,10,5,3310,1,2,2,0,0,1
39,10,5,3311,1,2,14,0,0,7
39,10,5,3312,1,2,0,0,0,2
39,10,5,3313,1,1,0,0,0,2
39,10,5,3314,1,2,14,0,0,4
39,10,5,3315,1,1,0,0,0,7
39,10,5,3316,1,5,1,0,0,2
39,10,5,3317,1,3,0,0,0,18
39,10,5,3318,1,2,1,0,0,7
39,10,5,3319,2,2,1,0,0,5
39,10,5,3320,1,3,2,0,0,3
39,10,5,3321,2,1,4,0,0,3
39,10,5,3322,1,1,0,0,0,2
39,10,5,3323,1,1,5,0,0,1
39,10,5,3324,1,2,0,0,0,2
39,10,5,3325,1,2,5,0,0,3
39,10,5,3326,1,1,0,0,0,1
39,10,5,3327,1,1,0,0,0,3
39,10,5,3328,1,1,1,0,0,1
39,10,5,3329,1,3,0,0,0,3
39,10,5,3330,1,1,0,0,0,3
39,10,5,3331,1,1,0,0,0,2
39,10,5,3332,1,3,1,0,0,3
39,10,5,3333,1,1,0,0,0,1
39,10,5,3334,3,1,40,0,0,1
39,10,5,3335,1,1,1,0,0,1
39,10,5,3336,1,1,0,0,0,4
39,10,5,3337,3,1,4,0,0,2
39,10,5,3338,1,1,0,0,0,2
39,10,5,3339,1,2,0,0,0,0
39,10,5,3340,1,1,0,0,0,3
39,10,5,3341,1,1,6,0,0,1
39,10,5,3342,1,1,0,0,0,1
39,10,5,3343,1,2,0,0,0,4
39,10,5,3344,1,1,0,0,0,8
39,10,5,3345,3,2,0,0,0,1
39,10,5,3346,2,1,5,0,0,6
39,10,5,3347,2,1,0,0,0,1
39,10,5,3348,1,2,1,0,0,2
39,10,5,3349,1,1,1,0,0,0
39,10,5,3350,1,1,0,0,0,2
39,10,5,3351,1,2,0,0,0,7
